#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDC6	CKS1	3702.O82387	3702.O23249	0	0	0	0	0.122	0.192	0	0.235	0.409
CDC6	WEE1	3702.O82387	3702.Q8L4H0	0	0	0	0	0.239	0	0	0.682	0.748
CDC6	E2FC	3702.O82387	3702.Q9FV70	0	0	0	0	0.080	0.078	0.088	0.777	0.804
CDC6	E2FA	3702.O82387	3702.Q9FNY0	0	0	0	0	0.110	0.078	0.088	0.849	0.872
CDC6	CYCA2-1	3702.O82387	3702.Q39071	0	0	0	0	0.278	0.347	0.346	0.768	0.919
CDC6	CDKB1-2	3702.O82387	3702.Q2V419	0	0	0	0	0.127	0.614	0.439	0.675	0.930
CDC6	CDKB2-2	3702.O82387	3702.Q8LG64	0	0	0	0	0.127	0.614	0.439	0.704	0.936
CDC6	CDKB2-1	3702.O82387	3702.Q8LF80	0	0	0	0	0.127	0.614	0.439	0.770	0.950
CDC6	CDKA-1	3702.O82387	3702.P24100	0	0	0	0	0.127	0.690	0.439	0.771	0.960
CDC6	CDKB1-1	3702.O82387	3702.P25859	0	0	0	0	0.127	0.614	0.439	0.825	0.962
CDKA-1	CKS1	3702.P24100	3702.O23249	0	0	0	0	0.237	0.936	0.421	0.825	0.994
CDKA-1	CDC6	3702.P24100	3702.O82387	0	0	0	0	0.127	0.690	0.439	0.771	0.960
CDKA-1	CDKB2-1	3702.P24100	3702.Q8LF80	0	0	0.063	0.954	0	0.450	0	0.082	0.485
CDKA-1	E2FC	3702.P24100	3702.Q9FV70	0	0	0	0	0	0.388	0.423	0.829	0.934
CDKA-1	E2FA	3702.P24100	3702.Q9FNY0	0	0	0	0	0	0.335	0.423	0.852	0.938
CDKA-1	CYCA2-1	3702.P24100	3702.Q39071	0	0	0	0	0.245	0.425	0.306	0.830	0.942
CDKA-1	WEE1	3702.P24100	3702.Q8L4H0	0	0	0	0.594	0.112	0.845	0.442	0.711	0.974
CDKB1-1	CKS1	3702.P25859	3702.O23249	0	0	0	0	0.237	0.932	0.421	0.863	0.995
CDKB1-1	CDC6	3702.P25859	3702.O82387	0	0	0	0	0.127	0.614	0.439	0.825	0.962
CDKB1-1	CDKB2-1	3702.P25859	3702.Q8LF80	0	0	0.057	0.967	0.413	0.230	0	0.065	0.548
CDKB1-1	CDKB2-2	3702.P25859	3702.Q8LG64	0	0	0.057	0.967	0.484	0.230	0	0.062	0.601
CDKB1-1	WEE1	3702.P25859	3702.Q8L4H0	0	0	0	0.582	0.145	0.613	0.442	0.528	0.901
CDKB1-1	E2FC	3702.P25859	3702.Q9FV70	0	0	0	0	0	0.172	0.423	0.821	0.907
CDKB1-1	E2FA	3702.P25859	3702.Q9FNY0	0	0	0	0	0.044	0.172	0.423	0.850	0.922
CDKB1-1	CYCA2-1	3702.P25859	3702.Q39071	0	0	0	0	0.262	0.569	0.306	0.901	0.975
CDKB1-2	CKS1	3702.Q2V419	3702.O23249	0	0	0	0	0.242	0.840	0.421	0.897	0.991
CDKB1-2	CDC6	3702.Q2V419	3702.O82387	0	0	0	0	0.127	0.614	0.439	0.675	0.930
CDKB1-2	CDKB2-2	3702.Q2V419	3702.Q8LG64	0	0	0.057	0.966	0.442	0	0	0.063	0.464
CDKB1-2	CDKB2-1	3702.Q2V419	3702.Q8LF80	0	0	0.058	0.965	0.523	0.230	0	0.063	0.632
CDKB1-2	E2FC	3702.Q2V419	3702.Q9FV70	0	0	0	0	0	0.172	0.423	0.761	0.876
CDKB1-2	WEE1	3702.Q2V419	3702.Q8L4H0	0	0	0	0.589	0.163	0.613	0.442	0.523	0.902
