#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKA-1	CDKB2-1	3702.P24100	3702.Q8LF80	0	0	0.063	0.954	0	0.450	0	0.082	0.485
CDKA-1	KIP	3702.P24100	3702.Q6IMT0	0	0	0	0	0	0	0	0.776	0.776
CDKA-1	FBL17	3702.P24100	3702.Q8W104	0	0	0	0	0.045	0	0	0.891	0.891
CDKA-1	KRP3	3702.P24100	3702.Q9FKB5	0	0	0	0	0	0.783	0	0.833	0.962
CDKA-1	KRP2	3702.P24100	3702.Q9SCR2	0	0	0	0	0	0.837	0	0.880	0.979
CDKA-1	CKS2	3702.P24100	3702.Q9SJJ5	0	0	0	0	0.237	0.913	0.421	0.626	0.983
CDKA-1	CYCD2-1	3702.P24100	3702.P42752	0	0	0	0	0.094	0.839	0.303	0.952	0.994
CDKB1-1	CDKB2-1	3702.P25859	3702.Q8LF80	0	0	0.057	0.967	0.413	0.230	0	0.065	0.548
CDKB1-1	CDKB2-2	3702.P25859	3702.Q8LG64	0	0	0.057	0.967	0.484	0.230	0	0.062	0.601
CDKB1-1	FBL17	3702.P25859	3702.Q8W104	0	0	0	0	0.060	0	0	0.600	0.607
CDKB1-1	KRP2	3702.P25859	3702.Q9SCR2	0	0	0	0	0	0	0	0.784	0.784
CDKB1-1	KIP	3702.P25859	3702.Q6IMT0	0	0	0	0	0	0	0	0.792	0.792
CDKB1-1	KRP3	3702.P25859	3702.Q9FKB5	0	0	0	0	0.069	0.230	0	0.757	0.810
CDKB1-1	CYCD2-1	3702.P25859	3702.P42752	0	0	0	0	0.094	0.429	0.303	0.860	0.942
CDKB1-1	CKS2	3702.P25859	3702.Q9SJJ5	0	0	0	0	0.372	0.887	0.421	0.636	0.983
CDKB1-2	CYCD2-1	3702.Q2V419	3702.P42752	0	0	0	0	0.094	0.289	0.303	0.809	0.903
CDKB1-2	CDKB2-2	3702.Q2V419	3702.Q8LG64	0	0	0.057	0.966	0.442	0	0	0.063	0.464
CDKB1-2	FBL17	3702.Q2V419	3702.Q8W104	0	0	0	0	0.060	0	0	0.547	0.555
CDKB1-2	CDKB2-1	3702.Q2V419	3702.Q8LF80	0	0	0.058	0.965	0.523	0.230	0	0.063	0.632
CDKB1-2	KRP3	3702.Q2V419	3702.Q9FKB5	0	0	0	0	0.062	0.230	0	0.717	0.777
CDKB1-2	KIP	3702.Q2V419	3702.Q6IMT0	0	0	0	0	0	0	0	0.793	0.793
CDKB1-2	KRP2	3702.Q2V419	3702.Q9SCR2	0	0	0	0	0	0.230	0	0.776	0.820
CDKB1-2	CKS2	3702.Q2V419	3702.Q9SJJ5	0	0	0	0	0.373	0.848	0.421	0.525	0.970
CDKB2-1	CDKA-1	3702.Q8LF80	3702.P24100	0	0	0.063	0.954	0	0.450	0	0.082	0.485
CDKB2-1	CDKB1-1	3702.Q8LF80	3702.P25859	0	0	0.057	0.967	0.413	0.230	0	0.065	0.548
CDKB2-1	CYCD2-1	3702.Q8LF80	3702.P42752	0	0	0	0	0.094	0.610	0.303	0.810	0.947
CDKB2-1	CDKB1-2	3702.Q8LF80	3702.Q2V419	0	0	0.058	0.965	0.523	0.230	0	0.063	0.632
CDKB2-1	KIP	3702.Q8LF80	3702.Q6IMT0	0	0	0	0	0	0	0	0.792	0.792
CDKB2-1	FBL17	3702.Q8LF80	3702.Q8W104	0	0	0	0	0.053	0	0	0.540	0.545
CDKB2-1	KRP3	3702.Q8LF80	3702.Q9FKB5	0	0	0	0	0.063	0	0	0.757	0.762
CDKB2-1	KRP2	3702.Q8LF80	3702.Q9SCR2	0	0	0	0	0	0.230	0	0.780	0.823
CDKB2-1	CKS2	3702.Q8LF80	3702.Q9SJJ5	0	0	0	0	0.505	0.769	0.421	0.513	0.963
CDKB2-2	CDKB1-1	3702.Q8LG64	3702.P25859	0	0	0.057	0.967	0.484	0.230	0	0.062	0.601
CDKB2-2	CYCD2-1	3702.Q8LG64	3702.P42752	0	0	0	0	0.094	0.289	0.303	0.809	0.902
CDKB2-2	CDKB1-2	3702.Q8LG64	3702.Q2V419	0	0	0.057	0.966	0.442	0	0	0.063	0.464
CDKB2-2	KIP	3702.Q8LG64	3702.Q6IMT0	0	0	0	0	0	0	0	0.791	0.791
CDKB2-2	FBL17	3702.Q8LG64	3702.Q8W104	0	0	0	0	0.053	0	0	0.540	0.545
CDKB2-2	KRP3	3702.Q8LG64	3702.Q9FKB5	0	0	0	0	0.065	0	0	0.740	0.746
CDKB2-2	KRP2	3702.Q8LG64	3702.Q9SCR2	0	0	0	0	0	0	0	0.784	0.784
CDKB2-2	CKS2	3702.Q8LG64	3702.Q9SJJ5	0	0	0	0	0.345	0.692	0.421	0.674	0.956
CKS2	CDKA-1	3702.Q9SJJ5	3702.P24100	0	0	0	0	0.237	0.913	0.421	0.626	0.983
