#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKA-1	SMR11	3702.P24100	3702.Q9SKN7	0	0	0	0	0	0	0	0.550	0.550
CDKA-1	SMR5	3702.P24100	3702.Q9LNX4	0	0	0	0	0	0.497	0	0.350	0.659
CDKA-1	SMR2	3702.P24100	3702.Q9SGE2	0	0	0	0	0	0	0	0.736	0.736
CDKA-1	SMR3	3702.P24100	3702.Q9LZ60	0	0	0	0	0	0.497	0	0.540	0.758
CDKA-1	SMR1	3702.P24100	3702.Q9LPP4	0	0	0	0	0	0	0	0.774	0.774
CDKA-1	SMR8	3702.P24100	3702.Q9SAD3	0	0	0	0	0	0.731	0	0.432	0.840
CDKB1-1	SMR1	3702.P25859	3702.Q9LPP4	0	0	0	0	0	0.497	0	0.654	0.818
CDKB1-1	SMR2	3702.P25859	3702.Q9SGE2	0	0	0	0	0	0.206	0	0.839	0.866
CPR5	SMR1	3702.Q9LV85	3702.Q9LPP4	0	0	0	0	0	0.292	0	0.777	0.835
SMR1	CDKA-1	3702.Q9LPP4	3702.P24100	0	0	0	0	0	0	0	0.774	0.774
SMR1	CDKB1-1	3702.Q9LPP4	3702.P25859	0	0	0	0	0	0.497	0	0.654	0.818
SMR1	TMN1	3702.Q9LPP4	3702.Q940G0	0	0	0	0	0	0	0	0.774	0.774
SMR1	TMN4	3702.Q9LPP4	3702.Q9FHT4	0	0	0	0	0	0	0	0.784	0.784
SMR1	SMR5	3702.Q9LPP4	3702.Q9LNX4	0	0	0	0	0	0	0	0.759	0.759
SMR1	SMR3	3702.Q9LPP4	3702.Q9LZ60	0	0	0	0	0	0	0	0.789	0.789
SMR1	SMR8	3702.Q9LPP4	3702.Q9SAD3	0	0	0	0	0	0	0	0.795	0.795
SMR1	CPR5	3702.Q9LPP4	3702.Q9LV85	0	0	0	0	0	0.292	0	0.777	0.835
SMR1	SMR11	3702.Q9LPP4	3702.Q9SKN7	0	0	0	0	0	0	0	0.881	0.881
SMR1	SMR2	3702.Q9LPP4	3702.Q9SGE2	0	0	0	0	0.062	0	0	0.898	0.900
